price,bathrooms,bedrooms,listing_type,area_sqft,zip_code
435000.0,1.0,1.0,1,554.0,92122
899900.0,2.0,5.0,4,1888.0,92119
974900.0,3.0,4.0,4,2000.0,92123
795900.0,2.0,2.0,1,1186.0,92106
749000.0,4.0,3.0,4,1498.0,92127
1450000.0,3.0,4.0,4,2186.0,95123
1098000.0,2.0,3.0,4,1080.0,95118
824900.0,2.0,3.0,6,1435.0,92011
689000.0,2.0,2.0,1,1208.0,92009
949000.0,2.0,4.0,4,1778.0,92124
849000.0,4.0,6.0,4,2800.0,92027
795000.0,2.0,3.0,6,1800.0,92105
929000.0,2.0,3.0,4,1653.0,92126
529000.0,2.0,3.0,8,1170.0,92139
1699900.0,3.0,2.0,8,1900.0,92024
869900.0,3.0,3.0,8,1452.0,95136
1200000.0,3.0,4.0,1,2906.0,92009
549900.0,3.0,3.0,1,1288.0,92113
1249990.0,2.0,3.0,4,1633.0,95121
2498000.0,3.0,4.0,4,2796.0,95129
1569000.0,2.0,3.0,4,1816.0,92116
1059000.0,5.0,8.0,6,3231.0,92115
750000.0,2.0,3.0,0,1456.0,92026
3699000.0,5.0,5.0,4,4669.0,95120
998000.0,2.0,2.0,4,984.0,95123
624999.0,2.0,2.0,1,1187.0,92108
839000.0,2.0,2.0,1,1662.0,95112
899000.0,2.0,3.0,4,1048.0,92123
748888.0,2.0,3.0,8,1342.0,95133
649000.0,2.0,4.0,4,1481.0,92027
1299999.0,3.0,4.0,4,2186.0,95125
525000.0,2.0,2.0,3,1960.0,92026
1500000.0,3.0,3.0,6,1700.0,92104
710000.0,3.0,2.0,8,1306.0,92103
439000.0,1.0,1.0,1,672.0,92117
167500.0,2.0,2.0,3,1040.0,92111
715000.0,1.0,3.0,4,960.0,95127
2195000.0,3.0,4.0,4,2793.0,92103
1395000.0,3.0,3.0,4,2973.0,92128
695000.0,2.0,3.0,4,1125.0,92027
465000.0,1.0,1.0,1,735.0,92101
530000.0,2.0,3.0,1,970.0,92117
2350000.0,4.0,5.0,4,3014.0,95138
789000.0,2.0,2.0,1,986.0,95128
1700000.0,6.0,8.0,6,3479.0,95116
1799999.0,4.0,4.0,4,2602.0,92130
1299888.0,2.0,4.0,4,1868.0,95123
99900.0,2.0,2.0,3,900.0,95125
290000.0,2.0,2.0,1,991.0,92115
525000.0,2.0,2.0,1,1225.0,92009
1639000.0,2.0,2.0,1,1600.0,92103
260000.0,2.0,2.0,3,1680.0,95125
179000.0,1.0,2.0,3,780.0,92011
1369000.0,2.0,4.0,4,1669.0,95123
99900.0,1.0,0.0,3,240.0,92024
1799000.0,3.0,4.0,4,2813.0,95123
548000.0,2.0,1.0,1,1004.0,95122
1149000.0,2.0,4.0,4,1400.0,95123
1295000.0,2.0,4.0,4,1435.0,95128
419000.0,1.0,1.0,1,658.0,95128
2900000.0,5.0,4.0,4,5428.0,92120
459000.0,2.0,2.0,4,894.0,92108
1829000.0,3.0,6.0,4,3270.0,92104
1379000.0,3.0,3.0,1,2146.0,92008
886000.0,2.0,2.0,1,1371.0,95131
679000.0,2.0,2.0,1,976.0,95132
1995000.0,3.0,4.0,4,2298.0,92037
859000.0,2.0,3.0,4,1200.0,95122
703000.0,2.0,3.0,1,1526.0,92124
859000.0,2.0,3.0,4,1070.0,92117
1349000.0,4.0,5.0,4,2576.0,92010
2895000.0,2.0,3.0,4,1955.0,92024
549000.0,2.0,2.0,1,894.0,92122
1995000.0,3.0,4.0,4,2555.0,92103
880000.0,2.0,2.0,1,1370.0,92101
379000.0,1.0,1.0,1,667.0,92101
1199900.0,3.0,3.0,4,1992.0,95112
915000.0,2.0,4.0,4,1386.0,92120
2149000.0,4.0,3.0,1,2288.0,95128
469000.0,2.0,3.0,1,1071.0,92154
799999.0,2.0,2.0,1,1148.0,95129
1659000.0,3.0,3.0,1,2183.0,92037
598900.0,2.0,2.0,1,1114.0,92126
1595000.0,4.0,5.0,4,3345.0,92009
1399800.0,3.0,3.0,4,1874.0,95124
1799950.0,2.0,3.0,4,1780.0,95125
1200000.0,3.0,3.0,4,3048.0,92025
648000.0,2.0,2.0,1,1080.0,95131
649900.0,2.0,3.0,1,1362.0,92010
445000.0,2.0,2.0,3,1440.0,92024
1730000.0,5.0,5.0,4,3620.0,92129
1549000.0,4.0,4.0,4,2000.0,92114
749500.0,3.0,4.0,4,1724.0,92027
2099000.0,3.0,3.0,4,1908.0,92037
1139000.0,3.0,4.0,4,2547.0,92120
1650000.0,2.0,4.0,4,1740.0,95110
1250000.0,2.0,4.0,4,1817.0,92124
1950000.0,3.0,4.0,4,2700.0,92037
3600000.0,6.0,5.0,4,5480.0,92024
1599000.0,2.0,4.0,4,1880.0,95128
730000.0,2.0,4.0,4,1789.0,92027
718300.0,2.0,4.0,4,1769.0,92114
6999000.0,7.0,6.0,4,7500.0,92127
800000.0,3.0,2.0,1,1139.0,92101
1995000.0,3.0,3.0,0,2654.0,92109
705000.0,3.0,3.0,4,1606.0,92154
799000.0,2.0,3.0,4,1461.0,92128
450000.0,2.0,3.0,1,1192.0,92115
679000.0,2.0,2.0,4,1078.0,92101
645000.0,2.0,1.0,1,821.0,92101
599000.0,3.0,2.0,1,1334.0,92108
1299000.0,3.0,4.0,4,1900.0,92122
1279000.0,2.0,3.0,4,1136.0,95124
1470000.0,3.0,5.0,4,2606.0,95148
1189999.0,3.0,3.0,4,1352.0,95131
480000.0,3.0,2.0,8,1219.0,92154
275900.0,1.0,2.0,1,1140.0,92026
1174900.0,3.0,4.0,4,2264.0,92131
1399999.0,3.0,4.0,4,1620.0,95118
515000.0,2.0,3.0,1,1039.0,92108
985211.0,3.0,4.0,4,1647.0,95131
679000.0,3.0,4.0,7,2021.0,92113
1800000.0,4.0,4.0,4,3395.0,92011
599000.0,2.0,3.0,8,1686.0,92111
1050000.0,2.0,4.0,4,1378.0,95123
500000.0,1.0,3.0,6,900.0,95116
869900.0,2.0,3.0,4,1521.0,92123
649999.0,1.0,2.0,1,907.0,95110
999888.0,2.0,2.0,4,1376.0,95112
575000.0,1.0,0.0,1,750.0,95113
950000.0,3.0,4.0,4,1446.0,92116
779000.0,1.0,1.0,1,819.0,95110
419000.0,1.0,2.0,1,836.0,92119
470000.0,1.0,1.0,1,736.0,95122
239000.0,2.0,3.0,3,1200.0,95134
559000.0,2.0,2.0,1,904.0,92128
629000.0,3.0,5.0,4,1460.0,92154
239900.0,2.0,2.0,3,960.0,95134
1699000.0,3.0,3.0,8,1790.0,95129
599999.0,3.0,3.0,4,1492.0,92105
2775000.0,5.0,4.0,7,2652.0,95125
664000.0,2.0,2.0,8,1341.0,92010
5250000.0,6.0,5.0,4,5695.0,92024
899000.0,3.0,2.0,1,1244.0,92024
679000.0,2.0,3.0,4,1567.0,91945
669900.0,2.0,3.0,4,1424.0,92114
530000.0,2.0,4.0,4,838.0,92113
600000.0,4.0,4.0,8,1831.0,92154
1345000.0,2.0,2.0,8,1149.0,95129
499900.0,3.0,2.0,0,1219.0,92154
724999.0,2.0,4.0,4,1633.0,92027
1875000.0,3.0,4.0,4,2478.0,92008
695000.0,2.0,3.0,4,1753.0,92026
3695000.0,6.0,6.0,4,3377.0,92014
299500.0,2.0,3.0,3,1745.0,95136
549900.0,3.0,3.0,8,1459.0,92139
2295000.0,5.0,5.0,4,4381.0,92011
2999999.0,4.0,5.0,4,3583.0,92107
3995000.0,4.0,4.0,4,3717.0,92037
925000.0,2.0,2.0,6,1326.0,92104
2768500.0,3.0,5.0,4,3155.0,95135
875000.0,3.0,3.0,1,1459.0,92024
699888.0,3.0,2.0,1,1173.0,95008
1390000.0,4.0,4.0,4,2085.0,92110
1099950.0,3.0,3.0,8,1666.0,95131
449500.0,1.0,1.0,1,1035.0,92101
399000.0,1.0,1.0,1,816.0,92110
725000.0,2.0,4.0,4,1200.0,92114
578000.0,1.0,2.0,4,938.0,92105
1499000.0,3.0,4.0,4,2393.0,92024
1699000.0,4.0,5.0,4,3028.0,92127
499000.0,2.0,3.0,0,1208.0,92026
625000.0,2.0,2.0,4,1448.0,92027
1200000.0,2.0,3.0,4,1679.0,92128
320000.0,1.0,2.0,1,864.0,92027
899999.0,2.0,3.0,4,1241.0,95122
539000.0,2.0,2.0,1,1223.0,95135
1388888.0,2.0,4.0,4,1234.0,95131
299000.0,1.0,2.0,0,504.0,92024
1000000.0,3.0,4.0,1,1600.0,92131
518000.0,2.0,2.0,1,1223.0,95135
1197000.0,2.0,3.0,4,1110.0,95124
370000.0,1.0,2.0,1,738.0,92139
798000.0,2.0,2.0,1,1929.0,92009
424900.0,1.0,1.0,4,756.0,92101
665000.0,2.0,2.0,1,1781.0,95135
1350000.0,2.0,2.0,4,1241.0,92101
1499000.0,4.0,5.0,4,2285.0,92024
999500.0,5.0,5.0,4,3475.0,92027
1949000.0,3.0,5.0,4,2367.0,95120
249900.0,2.0,3.0,3,1316.0,92011
1250000.0,2.0,4.0,4,1636.0,92117
1450000.0,3.0,4.0,4,1723.0,95123
630000.0,2.0,3.0,4,1130.0,92114
2699450.0,2.0,3.0,4,1812.0,92024
3985000.0,5.0,4.0,4,5792.0,92024
490000.0,1.0,1.0,1,870.0,92101
536000.0,1.0,1.0,1,638.0,92130
949900.0,3.0,4.0,4,1944.0,92115
1549000.0,5.0,6.0,6,3150.0,92105
540900.0,2.0,2.0,4,1054.0,92026
788000.0,2.0,2.0,1,1191.0,92101
1895000.0,3.0,4.0,4,2622.0,92110
249470.0,2.0,3.0,3,1440.0,95131
3200000.0,5.0,5.0,4,3629.0,92014
625000.0,2.0,3.0,4,1163.0,92029
159900.0,1.0,2.0,3,784.0,95134
775000.0,3.0,3.0,4,2154.0,92025
849900.0,3.0,3.0,4,1530.0,92128
1499000.0,3.0,4.0,4,2672.0,92009
170000.0,1.0,2.0,3,600.0,95116
375000.0,1.0,1.0,1,620.0,92104
1700000.0,3.0,3.0,4,1993.0,95118
648000.0,2.0,2.0,1,998.0,95124
1325000.0,3.0,4.0,0,2429.0,92122
6450000.0,6.0,5.0,4,4638.0,92011
370000.0,1.0,2.0,1,738.0,92139
1099999.0,3.0,4.0,4,1954.0,95136
549750.0,2.0,2.0,1,1037.0,92101
557700.0,2.0,2.0,1,890.0,95133
880000.0,3.0,3.0,8,1547.0,95127
1600000.0,2.0,2.0,1,1344.0,92037
3275000.0,4.0,4.0,4,2991.0,92007
850100.0,2.0,3.0,4,1050.0,92123
1499499.0,2.0,3.0,4,1296.0,95124
619000.0,2.0,3.0,8,1188.0,92124
599000.0,2.0,2.0,8,1209.0,92128
1499000.0,3.0,4.0,4,2704.0,95136
768000.0,2.0,2.0,4,1063.0,92130
685000.0,2.0,2.0,1,1364.0,92117
1049000.0,1.0,2.0,4,758.0,92107
824000.0,2.0,3.0,4,1647.0,92029
925000.0,2.0,2.0,1,1195.0,95126
799000.0,2.0,3.0,1,1260.0,95123
817530.0,3.0,7.0,4,2364.0,92126
3150000.0,3.0,4.0,4,3386.0,92024
329000.0,1.0,1.0,1,530.0,92108
599900.0,3.0,2.0,8,1618.0,92120
329900.0,1.0,1.0,1,640.0,92116
795000.0,1.0,1.0,1,736.0,95128
672500.0,2.0,2.0,1,1020.0,95118
1295000.0,4.0,4.0,4,3009.0,92029
645000.0,2.0,3.0,8,1113.0,92009
1395000.0,1.0,2.0,4,984.0,92106
1395000.0,3.0,4.0,4,2907.0,95127
629000.0,2.0,3.0,4,1221.0,92113
640000.0,2.0,3.0,0,1384.0,92101
594000.0,1.0,2.0,1,822.0,92101
745000.0,2.0,2.0,4,1600.0,92026
1598000.0,3.0,4.0,4,2613.0,92110
849000.0,3.0,5.0,4,1486.0,92126
775000.0,2.0,3.0,4,1315.0,92126
899950.0,2.0,3.0,4,1130.0,95122
945000.0,3.0,5.0,4,2301.0,92126
940000.0,2.0,3.0,4,1630.0,92115
750000.0,2.0,2.0,4,1008.0,92126
539000.0,1.0,1.0,1,713.0,92037
179900.0,1.0,2.0,3,672.0,95111
1455000.0,2.0,3.0,4,1743.0,95135
650000.0,2.0,4.0,4,1557.0,92114
1789000.0,2.0,3.0,4,1547.0,95129
893500.0,3.0,4.0,4,2604.0,92027
1595000.0,3.0,3.0,4,1672.0,95125
481000.0,2.0,3.0,4,970.0,92123
1688000.0,4.0,4.0,4,2214.0,95120
199900.0,1.0,2.0,3,840.0,95111
925000.0,2.0,4.0,4,1918.0,92126
449000.0,2.0,3.0,1,1071.0,92154
855000.0,2.0,3.0,1,1900.0,92009
189900.0,2.0,3.0,3,1120.0,92117
799000.0,2.0,2.0,1,1387.0,92037
570000.0,2.0,2.0,1,899.0,92127
929000.0,2.0,3.0,4,1931.0,92029
565000.0,1.0,1.0,0,700.0,92109
529000.0,1.0,1.0,1,621.0,95110
4290000.0,4.0,5.0,4,3903.0,92014
879900.0,2.0,2.0,1,1002.0,92037
287500.0,2.0,2.0,3,1440.0,92011
1750000.0,3.0,4.0,4,2008.0,92106
1150000.0,3.0,3.0,8,1512.0,95110
374900.0,2.0,3.0,3,1577.0,95123
2799900.0,4.0,4.0,4,3164.0,92024
210000.0,2.0,3.0,3,1040.0,92011
898000.0,3.0,3.0,8,1693.0,95118
2000000.0,2.0,3.0,4,1640.0,92024
725000.0,2.0,3.0,4,1040.0,92123
1548800.0,2.0,3.0,4,1540.0,95124
789000.0,2.0,4.0,4,1880.0,92113
3350000.0,5.0,7.0,4,6282.0,92116
499000.0,1.0,2.0,1,798.0,95118
1230000.0,3.0,4.0,4,2486.0,95132
688000.0,2.0,2.0,1,984.0,95118
890000.0,2.0,4.0,6,1496.0,92117
949000.0,3.0,5.0,4,3120.0,92025
1296000.0,3.0,3.0,1,1554.0,92024
1595000.0,3.0,3.0,4,1980.0,92103
995000.0,3.0,5.0,4,2322.0,92126
1800000.0,3.0,4.0,4,2247.0,95124
1185000.0,3.0,3.0,4,1508.0,95119
599900.0,1.0,2.0,1,648.0,92116
529000.0,2.0,2.0,1,783.0,92104
1189900.0,3.0,3.0,8,1628.0,95135
490000.0,1.0,1.0,1,744.0,95123
334000.0,2.0,3.0,3,1344.0,92029
949900.0,3.0,3.0,4,1444.0,92127
1195000.0,3.0,3.0,8,1992.0,92037
1600000.0,1.0,3.0,4,1443.0,92109
4199900.0,8.0,6.0,7,7500.0,92067
228000.0,2.0,3.0,3,1240.0,92011
1230000.0,3.0,3.0,8,1545.0,95135
1075000.0,3.0,4.0,4,2028.0,92115
849000.0,3.0,4.0,4,2315.0,92027
599000.0,2.0,3.0,3,1919.0,95123
839900.0,2.0,3.0,4,1296.0,92126
1300000.0,3.0,5.0,4,2506.0,92129
748000.0,4.0,7.0,4,1847.0,92113
1200000.0,2.0,4.0,4,1408.0,95118
799000.0,2.0,3.0,8,1771.0,92009
525000.0,1.0,2.0,1,880.0,95111
549900.0,1.0,2.0,1,862.0,92104
678000.0,2.0,2.0,1,1061.0,95112
729900.0,2.0,3.0,4,1123.0,92120
1199000.0,2.0,3.0,0,1573.0,92120
299500.0,2.0,3.0,3,1534.0,95134
599888.0,1.0,2.0,1,904.0,95123
469000.0,2.0,3.0,1,1344.0,92010
548000.0,2.0,2.0,1,975.0,95133
918888.0,1.0,2.0,4,1036.0,95112
1400000.0,2.0,3.0,4,1519.0,95008
2100000.0,4.0,4.0,4,4217.0,92008
2939000.0,4.0,4.0,4,3458.0,92103
235000.0,2.0,2.0,3,1100.0,95136
770000.0,2.0,3.0,4,1814.0,92026
549000.0,2.0,2.0,4,792.0,92113
79999.0,2.0,2.0,3,1200.0,92027
950000.0,2.0,3.0,4,1635.0,92120
899000.0,2.0,3.0,4,1046.0,92117
1650000.0,5.0,5.0,4,3424.0,92009
1298000.0,2.0,4.0,4,1926.0,95123
1395000.0,2.0,3.0,1,2318.0,92103
299999.0,1.0,2.0,1,813.0,92105
888000.0,2.0,2.0,8,1241.0,95118
919900.0,2.0,3.0,4,1325.0,92115
825000.0,3.0,4.0,0,2389.0,92114
690000.0,2.0,2.0,1,1037.0,92122
789000.0,2.0,4.0,4,1742.0,92025
649000.0,2.0,3.0,4,1331.0,92114
670000.0,2.0,3.0,4,1572.0,92139
1099000.0,5.0,5.0,4,3920.0,92026
249000.0,2.0,2.0,3,1152.0,95123
748300.0,3.0,4.0,0,2400.0,92025
264900.0,1.0,1.0,1,558.0,92115
2795000.0,5.0,4.0,4,4570.0,92127
850000.0,2.0,3.0,4,1658.0,92117
4399000.0,6.0,5.0,1,2605.0,92109
789000.0,3.0,3.0,8,1416.0,92037
599000.0,2.0,2.0,1,840.0,92103
650000.0,2.0,3.0,4,1479.0,92027
825000.0,2.0,3.0,4,1216.0,92123
1399000.0,2.0,4.0,0,1852.0,92024
3974000.0,6.0,5.0,4,3700.0,92024
275000.0,1.0,1.0,1,550.0,92115
1860000.0,4.0,5.0,4,2842.0,95112
898000.0,3.0,2.0,8,1105.0,95130
506900.0,2.0,2.0,1,1035.0,92120
780000.0,3.0,2.0,1,1232.0,92008
899000.0,1.0,2.0,4,1156.0,95112
850000.0,3.0,2.0,1,1860.0,95128
399000.0,2.0,2.0,0,870.0,92109
899000.0,2.0,3.0,4,947.0,92104
1198950.0,2.0,4.0,4,1542.0,95111
2495000.0,3.0,4.0,4,2589.0,92106
899988.0,3.0,3.0,8,1629.0,95111
707000.0,3.0,4.0,4,1776.0,92139
799900.0,2.0,4.0,4,1275.0,92119
328000.0,2.0,4.0,3,1540.0,95134
179000.0,1.0,2.0,3,780.0,92011
839000.0,3.0,3.0,4,2279.0,92027
1349000.0,4.0,4.0,8,2170.0,95131
650000.0,2.0,4.0,0,1475.0,92114
767900.0,2.0,2.0,1,930.0,92109
1049998.0,3.0,4.0,4,1626.0,95116
799000.0,2.0,2.0,1,1056.0,92024
1988000.0,4.0,5.0,4,4008.0,92128
232500.0,2.0,2.0,0,1145.0,92011
1299000.0,3.0,4.0,4,1649.0,92024
579000.0,2.0,3.0,4,1098.0,92025
2700000.0,2.0,3.0,4,1636.0,92008
844000.0,3.0,2.0,1,1966.0,92110
1749000.0,3.0,4.0,0,2477.0,92122
247000.0,2.0,2.0,3,880.0,95138
400000.0,1.0,1.0,1,831.0,92128
185000.0,1.0,2.0,3,950.0,92117
689000.0,3.0,3.0,4,1437.0,92128
959000.0,3.0,4.0,4,3020.0,92026
345000.0,2.0,2.0,1,1275.0,92106
840000.0,3.0,4.0,6,1200.0,92027
239000.0,2.0,2.0,3,1080.0,95125
329000.0,2.0,3.0,3,1980.0,95133
424000.0,2.0,3.0,3,1560.0,95125
1950000.0,3.0,3.0,4,2188.0,92024
499900.0,2.0,2.0,1,972.0,92108
1150000.0,4.0,5.0,4,3012.0,92026
255000.0,2.0,3.0,3,1400.0,95134
399500.0,1.0,2.0,1,882.0,92129
1100000.0,3.0,3.0,1,1305.0,95129
1595000.0,3.0,4.0,4,1930.0,92117
249000.0,2.0,2.0,3,1656.0,95123
454995.0,1.0,1.0,1,704.0,92122
875000.0,3.0,4.0,4,2278.0,92029
1200000.0,2.0,5.0,4,1450.0,92173
1600000.0,4.0,6.0,4,4139.0,92025
649900.0,2.0,3.0,4,1175.0,92154
1450000.0,4.0,5.0,4,2902.0,95116
1599000.0,2.0,2.0,6,1914.0,92107
2250000.0,3.0,3.0,4,2000.0,92037
1075000.0,3.0,3.0,1,1727.0,95136
935000.0,1.0,3.0,4,1202.0,95110
1210271.0,3.0,3.0,7,2496.0,92027
599000.0,2.0,2.0,4,1202.0,92025
1275000.0,1.0,3.0,4,972.0,95125
899000.0,3.0,2.0,8,1376.0,95136
649000.0,2.0,2.0,1,871.0,95110
2299000.0,3.0,4.0,0,2465.0,92037
1250000.0,3.0,3.0,1,1283.0,92011
725000.0,2.0,4.0,4,1865.0,92139
1044900.0,3.0,4.0,4,1500.0,92131
2859000.0,5.0,4.0,4,5947.0,92029
1599000.0,3.0,5.0,4,3450.0,92008
1380000.0,5.0,6.0,6,3488.0,95111
999000.0,4.0,3.0,8,1901.0,95123
859999.0,3.0,4.0,4,1350.0,92105
470000.0,1.0,1.0,4,661.0,92101
2795000.0,4.0,5.0,4,2792.0,92024
365000.0,1.0,1.0,1,675.0,92108
925000.0,2.0,2.0,1,1423.0,92101
1200000.0,3.0,4.0,0,2118.0,92025
1695000.0,2.0,4.0,4,2132.0,92008
789000.0,3.0,3.0,8,1452.0,92010
674000.0,2.0,2.0,1,1328.0,92128
1249000.0,3.0,4.0,4,2346.0,92009
214900.0,2.0,2.0,3,1080.0,92026
999900.0,3.0,4.0,4,2100.0,92124
749000.0,3.0,2.0,8,1028.0,95133
1250000.0,3.0,3.0,0,1855.0,92010
1800000.0,3.0,7.0,4,2040.0,95112
365000.0,1.0,2.0,1,700.0,92115
1595000.0,3.0,4.0,4,1510.0,92107
640000.0,2.0,2.0,1,1110.0,92109
630000.0,2.0,3.0,4,1114.0,92105
660000.0,3.0,2.0,1,1411.0,92009
937000.0,2.0,3.0,4,1007.0,95111
899900.0,3.0,3.0,1,1718.0,92008
475000.0,2.0,2.0,1,980.0,92128
1200000.0,2.0,4.0,4,1661.0,92117
1250000.0,3.0,4.0,4,2468.0,92129
460000.0,2.0,3.0,1,952.0,92123
1750000.0,3.0,5.0,4,2280.0,95120
1358000.0,2.0,3.0,4,1453.0,95132
998900.0,2.0,2.0,1,1240.0,92101
439000.0,1.0,2.0,1,811.0,95135
469000.0,1.0,1.0,1,788.0,92101
875000.0,3.0,2.0,8,1130.0,95134
3600000.0,6.0,5.0,4,5666.0,92127
885000.0,2.0,2.0,8,1371.0,95131
875000.0,2.0,3.0,4,1138.0,92123
520000.0,2.0,2.0,1,902.0,95116
874999.0,2.0,3.0,4,938.0,95118
520000.0,1.0,1.0,1,708.0,92014
1059000.0,2.0,3.0,4,1832.0,92120
875000.0,3.0,3.0,8,1585.0,95125
770000.0,3.0,3.0,8,1523.0,92128
818900.0,2.0,3.0,4,1422.0,92154
2749000.0,4.0,4.0,4,2600.0,92107
3795000.0,3.0,4.0,4,2953.0,92037
749000.0,3.0,2.0,8,1105.0,95130
2295000.0,3.0,4.0,4,2224.0,92024
639000.0,2.0,3.0,4,1024.0,92114
1925000.0,2.0,3.0,4,2224.0,92107
130000.0,1.0,2.0,3,2014.0,92117
615000.0,2.0,4.0,4,1174.0,92114
1200000.0,2.0,3.0,0,1314.0,92104
1299950.0,2.0,4.0,4,1642.0,95128
975000.0,3.0,2.0,1,1565.0,92102
999999.0,3.0,6.0,4,3158.0,92114
1140000.0,2.0,3.0,4,1934.0,92128
1400000.0,2.0,3.0,4,1421.0,92024
550000.0,2.0,2.0,1,1153.0,92122
595000.0,2.0,3.0,4,1260.0,92027
995000.0,4.0,3.0,4,2553.0,95136
1199000.0,3.0,4.0,4,2524.0,92026
619900.0,3.0,2.0,1,1373.0,92009
734900.0,3.0,5.0,4,1567.0,92114
545000.0,2.0,2.0,1,1240.0,95135
1199900.0,3.0,3.0,4,2406.0,92124
775000.0,3.0,3.0,1,1606.0,92128
1095000.0,4.0,3.0,1,2315.0,92127
745000.0,2.0,4.0,4,1568.0,92026
799000.0,2.0,3.0,0,1200.0,92119
449000.0,1.0,1.0,1,535.0,92122
2798000.0,4.0,5.0,4,2997.0,95032
1849950.0,2.0,3.0,4,2019.0,95125
400000.0,1.0,1.0,1,641.0,92103
1888000.0,3.0,4.0,4,2613.0,95110
949000.0,1.0,2.0,4,960.0,95126
1339000.0,6.0,4.0,4,3701.0,92029
1399000.0,2.0,3.0,4,1505.0,92103
730000.0,3.0,5.0,4,1756.0,92154
543000.0,2.0,2.0,1,912.0,95122
1299000.0,2.0,4.0,4,1383.0,95132
975000.0,2.0,3.0,4,1480.0,92117
1499000.0,3.0,4.0,4,2256.0,95123
1199000.0,3.0,4.0,4,1960.0,95123
634000.0,2.0,2.0,1,871.0,95110
289000.0,2.0,2.0,3,1440.0,92011
1299000.0,2.0,3.0,4,1761.0,95112
1251000.0,4.0,3.0,8,1825.0,95113
678000.0,1.0,2.0,1,907.0,95110
499000.0,1.0,2.0,1,820.0,92104
3495000.0,5.0,5.0,4,3528.0,95125
674900.0,2.0,2.0,1,1078.0,92101
599999.0,1.0,2.0,8,903.0,95124
515000.0,1.0,1.0,1,665.0,95110
599000.0,2.0,2.0,1,1274.0,92108
699000.0,2.0,3.0,4,1474.0,92119
1399000.0,3.0,5.0,4,1937.0,95123
469000.0,1.0,1.0,1,658.0,95128
1399888.0,2.0,3.0,4,1478.0,95120
1999888.0,3.0,5.0,4,2681.0,95135
1325000.0,2.0,2.0,1,1556.0,92101
1299000.0,2.0,4.0,4,1598.0,95132
875000.0,3.0,4.0,4,2635.0,92026
1648300.0,5.0,5.0,4,3797.0,92026
1790000.0,3.0,3.0,4,2838.0,92106
949000.0,2.0,4.0,4,1324.0,95127
880000.0,3.0,3.0,8,1443.0,95136
1198000.0,3.0,3.0,4,1630.0,92122
1249999.0,2.0,3.0,4,1756.0,95118
355000.0,2.0,2.0,1,959.0,92027
4288000.0,5.0,4.0,4,5425.0,95138
759000.0,2.0,3.0,8,1199.0,95133
234999.0,2.0,3.0,3,1306.0,92120
350000.0,2.0,2.0,3,1140.0,92026
1250000.0,3.0,4.0,1,2268.0,92037
489000.0,2.0,2.0,3,1440.0,92010
1595000.0,2.0,2.0,1,1748.0,92101
1150000.0,2.0,2.0,1,1228.0,92101
549000.0,2.0,3.0,4,1200.0,92026
499888.0,1.0,2.0,1,959.0,95123
1164900.0,3.0,4.0,4,2133.0,92119
319000.0,1.0,2.0,0,866.0,92139
2599000.0,5.0,8.0,6,5069.0,95112
849000.0,3.0,3.0,8,1496.0,95136
1395000.0,4.0,4.0,4,2153.0,95136
304900.0,2.0,3.0,3,1140.0,95111
1480000.0,3.0,5.0,4,2623.0,92131
949900.0,2.0,2.0,0,1454.0,92108
1949900.0,4.0,5.0,0,3050.0,92127
725000.0,2.0,3.0,4,1428.0,92115
559900.0,2.0,2.0,1,1036.0,92128
398000.0,1.0,1.0,0,1050.0,92128
1350000.0,3.0,5.0,4,1800.0,92110
174900.0,2.0,2.0,3,550.0,95111
788888.0,2.0,2.0,1,843.0,95121
267400.0,2.0,3.0,3,1546.0,92011
509000.0,1.0,0.0,1,519.0,95110
1099000.0,4.0,4.0,4,2626.0,92029
475000.0,2.0,2.0,1,907.0,92128
1099000.0,1.0,2.0,4,870.0,95126
1100000.0,3.0,3.0,4,2236.0,95112
369000.0,2.0,2.0,1,966.0,92154
